,Comment,Hate,clean_comment,Tokens,Length,devanagari
357,hadd toh tab hogayi jab uski frnd ne bola ki annika ka murder kyu nahi hojata hadi wadi bolte the usse,0,hadd toh tab hogayi jab uski frnd ne bola ki annika ka murder kyu nahi hojata hadi wadi bolte usse,"['hadd', 'toh', 'tab', 'hogayi', 'jab', 'uski', 'frnd', 'ne', 'bola', 'ki', 'annika', 'ka', 'murder', 'kyu', 'nahi', 'hojata', 'hadi', 'wadi', 'bolte', 'usse']",20,हद्द तोह तब होगयी जब उसकी फ्रंड ने बोलै की अन्निका का मर्डर क्यों नहीं होजाता हदी वाड़ी बोलते उससे
358,Tumhare certificate ki zaroorat nahi,0,tumhare certificate ki zaroorat nahi,"['tumhare', 'certificate', 'ki', 'zaroorat', 'nahi']",5,तुम्हारे सर्टिफिकेट की ज़रुरत नहीं
359,Muje seasat se bhot nafrat hai phans gaya account bana k jab open karun account hazer imran nawaz humza sub ki he post aa jati hai,1,muje seasat se bhot nafrat hai phans gaya account bana k jab open karun account hazer imran nawaz humza sub ki post aa jati hai,"['muje', 'seasat', 'se', 'bhot', 'nafrat', 'hai', 'phans', 'gaya', 'account', 'bana', 'k', 'jab', 'open', 'karun', 'account', 'hazer', 'imran', 'nawaz', 'humza', 'sub', 'ki', 'post', 'aa', 'jati', 'hai']",25,मुझे सीसैट से भोत नफरत है फँस गया अकाउंट बना क जब ओपन करूँ अकाउंट हाज़िर इमरान नवाज़ हम्ज़ा सुब की पोस्ट आ जाती है
360,kyonkti tu woh bola raha hai jo hai nahi. Muslims terrorism worldwide hai aur tu thop raha hai dusaron par,0,kyonkti tu woh bola raha hai jo hai nahi muslims terrorism worldwide hai aur tu thop raha hai dusaron par,"['kyonkti', 'tu', 'woh', 'bola', 'raha', 'hai', 'jo', 'hai', 'nahi', 'muslims', 'terrorism', 'worldwide', 'hai', 'aur', 'tu', 'thop', 'raha', 'hai', 'dusaron', 'par']",20,क्योंक्ति तू वह बोलै रहा है जो है नहीं मुस्लिम्स टेररिज्म वर्ल्डवाइड है और तू थोप रहा है दूसरों पर
361,mujhe v Mann karta hai murder kar du,0,mujhe v mann karta hai murder kar du,"['mujhe', 'v', 'mann', 'karta', 'hai', 'murder', 'kar', 'du']",8,मुझे व् मैं करता है मर्डर कर दू
362,Islamic terrorism puri dunia me hai aur hazaron lakhon Mulsims isame involved hain kewal kuch group nahi,0,islamic terrorism puri dunia hai aur hazaron lakhon mulsims isame involved hain kewal kuch group nahi,"['islamic', 'terrorism', 'puri', 'dunia', 'hai', 'aur', 'hazaron', 'lakhon', 'mulsims', 'isame', 'involved', 'hain', 'kewal', 'kuch', 'group', 'nahi']",16,इस्लामिक टेररिज्म पूरी दुनिआ है और हज़ारों लाखों मुल्ज़िमस इसमें इन्वोल्वेद हैं केवल कुछ ग्रुप नहीं
363,"ek do ghatna se terrorism ka hona proof nahi hota, terrorism ek continuous phenomenoa hai aur organized",0,ek ghatna se terrorism ka hona proof nahi hota terrorism ek continuous phenomenoa hai aur organized,"['ek', 'ghatna', 'se', 'terrorism', 'ka', 'hona', 'proof', 'nahi', 'hota', 'terrorism', 'ek', 'continuous', 'phenomenoa', 'hai', 'aur', 'organized']",16,एक घटना से टेररिज्म का होना प्रूफ नहीं होता टेररिज्म एक कंटीन्यूअस फेनोमेनो है और आर्गनाइज्ड
364,"aaj ke din me islamic terrorism ke alava koi aur terrorism nahi hai, agar hai to tu bata sakta hai kidhara hai?",0,aaj ke din islamic terrorism ke alava koi aur terrorism nahi hai agar hai tu bata sakta hai kidhara hai,"['aaj', 'ke', 'din', 'islamic', 'terrorism', 'ke', 'alava', 'koi', 'aur', 'terrorism', 'nahi', 'hai', 'agar', 'hai', 'tu', 'bata', 'sakta', 'hai', 'kidhara', 'hai']",20,आज के दिन इस्लामिक टेररिज्म के आलावा कोई और टेररिज्म नहीं है अगर है तू बता सकता है किधर है
365,MADARSON KO TERRORISM SE JORHNE WALA KHUD TERRORIST HAI.,0,madarson ko terrorism se jorhne wala khud terrorist hai,"['madarson', 'ko', 'terrorism', 'se', 'jorhne', 'wala', 'khud', 'terrorist', 'hai']",9,मदरसों को टेररिज्म से जोरहने वाला खुद टेररिस्ट है
366,Tamam indians chaahte hen k.hum piyaar muhabbat se rahen.. or tum nafrat ke beej bo rahe ho... shame on u @TarekFatah,0,tamam indians chaahte hen khum piyaar muhabbat se rahen tum nafrat ke beej bo rahe ho shame u USER,"['tamam', 'indians', 'chaahte', 'hen', 'khum', 'piyaar', 'muhabbat', 'se', 'rahen', 'tum', 'nafrat', 'ke', 'beej', 'bo', 'rahe', 'ho', 'shame', 'u', 'USER']",19,तमाम इंडियंस चाहते हैं खुम पियार मुहब्बत से रहें तुम नफरत के बीज बो रहे हो शेम ु यूजर
367,Woh suna hai tumhare faujion ko unke senior rape karte hain?,0,woh suna hai tumhare faujion ko unke senior rape karte hain,"['woh', 'suna', 'hai', 'tumhare', 'faujion', 'ko', 'unke', 'senior', 'rape', 'karte', 'hain']",11,वह सुना है तुम्हारे फ़ौजिओं को उनके सीनियर रपे करते हैं
368,Niazi HaramKhor Pakistan ko Terrorism mai dhkail raha hai,0,niazi haramkhor pakistan ko terrorism mai dhkail raha hai,"['niazi', 'haramkhor', 'pakistan', 'ko', 'terrorism', 'mai', 'dhkail', 'raha', 'hai']",9,न्याज़ी हरामखोर पाकिस्तान को टेररिज्म मई धकेल रहा है
369,"#BanFatahkFatwa, is dor ka sab se begerat chainal zee news hai jis ne tarikh fatha ko bula kr nafrat phela rha hai#BanFatahKaFatwa",0,banfatahkfatwa dor ka sab se begerat chainal zee news hai jis ne tarikh fatha ko bula kr nafrat phela rha haibanfatahkafatwa,"['banfatahkfatwa', 'dor', 'ka', 'sab', 'se', 'begerat', 'chainal', 'zee', 'news', 'hai', 'jis', 'ne', 'tarikh', 'fatha', 'ko', 'bula', 'kr', 'nafrat', 'phela', 'rha', 'haibanfatahkafatwa']",21,बनफतहकफत्वा डोर का सब से बेगैरत चैनल ज़ी न्यूज़ है जिस ने तारीख फतह को बुला क्र नफरत पहला रहा हैबनफतहकफत्वा
370,Is @TarekFatah ko hamare sanvidhan aur desh ki fikr hoti to aaj ye ZeeNews pe beth ke nafrat ka bazaar na faila raha hota #BanFatahKaFatwa,0,USER,['USER'],1,यूजर
371,Wait karte raho sir ek din Hate Story bhi aayegi,0,wait karte raho sir ek din hate story bhi aayegi,"['wait', 'karte', 'raho', 'sir', 'ek', 'din', 'hate', 'story', 'bhi', 'aayegi']",10,वेट करते रहो सर एक दिन हेट स्टोरी भी आएगी
372,Hamare yaha Red balloons bechne walay jail pohanch jatay hain lekn khoon bahanay walay sarko par ghoomtay hain.,0,hamare yaha red balloons bechne walay jail pohanch jatay hain lekn khoon bahanay walay sarko par ghoomtay hain,"['hamare', 'yaha', 'red', 'balloons', 'bechne', 'walay', 'jail', 'pohanch', 'jatay', 'hain', 'lekn', 'khoon', 'bahanay', 'walay', 'sarko', 'par', 'ghoomtay', 'hain']",18,हमारे यहाँ रेड बैलून्स बेचने वाले जेल पोहंच जाते हैं लेकन खून बहाने वाले सरको पर घूमते हैं
373,Ye love hai to kya hum hate hain :(,0,ye love hai kya hum hate hain,"['ye', 'love', 'hai', 'kya', 'hum', 'hate', 'hain']",7,ये लव है क्या हम हेट हैं
374,Bc terrorism ko kis se compare kr rha h :/,0,bc terrorism ko kis se compare kr rha h,"['bc', 'terrorism', 'ko', 'kis', 'se', 'compare', 'kr', 'rha', 'h']",9,बस टेररिज्म को किस से कपड़े क्र रहा ह
375,Kiu kuch log chehre pr dohra chehra lekr ghumte h jese h wese kiu nhi dikhte sabke samne kuch or alag m kuch not i just hate them,1,kiu kuch log chehre pr dohra chehra lekr ghumte h jese h wese kiu nhi dikhte sabke samne kuch alag kuch hate,"['kiu', 'kuch', 'log', 'chehre', 'pr', 'dohra', 'chehra', 'lekr', 'ghumte', 'h', 'jese', 'h', 'wese', 'kiu', 'nhi', 'dikhte', 'sabke', 'samne', 'kuch', 'alag', 'kuch', 'hate']",22,किउ कुछ लोग चेहरे पर दोहरा चेहरा लेकर घूमते ह जैसे ह वैसे किउ नहीं दीखते सबके सामने कुछ अलग कुछ हेट
376,Tumere Did may hate laggakor deko Garv zoorur milaga,0,tumere may hate laggakor deko garv zoorur milaga,"['tumere', 'may', 'hate', 'laggakor', 'deko', 'garv', 'zoorur', 'milaga']",8,तुमरे मई हेट लग्गकोर देखो गर्व ज़ुरूर मिलेगा
377,Tweetr pe murder ki planning padh li to ghar aake utha lenge muje,0,tweetr pe murder ki planning padh li ghar aake utha lenge muje,"['tweetr', 'pe', 'murder', 'ki', 'planning', 'padh', 'li', 'ghar', 'aake', 'utha', 'lenge', 'muje']",12,ट्वीटर पे मर्डर की प्लानिंग पढ़ ली घर आके उठा लेंगे मुझे
378,tumhara program sirf nafrat phailata hai#banfatahkafatwa,0,tumhara program sirf nafrat phailata haibanfatahkafatwa,"['tumhara', 'program', 'sirf', 'nafrat', 'phailata', 'haibanfatahkafatwa']",6,तुम्हारा प्रोग्राम सिर्फ नफरत फैलता हैबनफतहकफत्वा
379,@TarekFatah hate monger hy apni hate speech ki wajeh se arrest bhi ho chuka hy @Support #suspendtarekfatahacc @SushmaSwaraj #BanFatahKaFatwa,0,USER,['USER'],1,यूजर
380,"I hate it when people do ""ARAY AAP LEIN NA"" ""ARAY NAE NAE AAP LEIN"" on dining table. Lao bhai mujhey bhook lag rahi hai pehley mujhey de dou",1,hate people aray aap lein na aray nae nae aap lein dining table lao bhai mujhey bhook lag rahi hai pehley mujhey de dou,"['hate', 'people', 'aray', 'aap', 'lein', 'na', 'aray', 'nae', 'nae', 'aap', 'lein', 'dining', 'table', 'lao', 'bhai', 'mujhey', 'bhook', 'lag', 'rahi', 'hai', 'pehley', 'mujhey', 'de', 'dou']",24,हेट पीपल अरे आप लें न अरे नए नए आप लें डाइनिंग टेबल लाओ भाई मुझे भूक लग रही है पहले मुझे दे दोउ
381,Nafrat phailane wala ye propaganda band hona chahiye.,0,nafrat phailane wala ye propaganda band hona chahiye,"['nafrat', 'phailane', 'wala', 'ye', 'propaganda', 'band', 'hona', 'chahiye']",8,नफरत फैलाने वाला ये प्रोपेगंडा बंद होना चाहिए
382,"Ab itni bhi kya nafrat hai yaar, when is this trend going to stop convicted hogayi bas qissa khatm kro #closethechapter #SasikalaConvicted",0,ab itni bhi kya nafrat hai yaar trend going stop convicted hogayi bas qissa khatm kro closethechapter sasikalaconvicted,"['ab', 'itni', 'bhi', 'kya', 'nafrat', 'hai', 'yaar', 'trend', 'going', 'stop', 'convicted', 'hogayi', 'bas', 'qissa', 'khatm', 'kro', 'closethechapter', 'sasikalaconvicted']",18,अब इतनी भी क्या नफरत है यार ट्रेंड गोइंग स्टॉप कनविक्टेड होगयी बस क़िस्सा ख़त्म करो क्लोसेथचप्टर ससिकालकोंविक्टेड
383,Twitter par hum bhi 5-6 Saal se hai kyun suspend nahi huwe? Hatred aur fake videos or news post karoge to suspend to honge hi,0,twitter par hum bhi saal se hai kyun suspend nahi huwe hatred aur fake videos news post karoge suspend honge hi,"['twitter', 'par', 'hum', 'bhi', 'saal', 'se', 'hai', 'kyun', 'suspend', 'nahi', 'huwe', 'hatred', 'aur', 'fake', 'videos', 'news', 'post', 'karoge', 'suspend', 'honge', 'hi']",21,ट्विटर पर हम भी साल से है क्यों ससपेंड नहीं हुवे हैट्रेड और फेक वीडियोस न्यूज़ पोस्ट करोगे ससपेंड होंगे ही
384,"njab hindu terrorism ki khabar aaye to ankh awr kaan band kar lena, jayse 11 bharat mata k log pakistan mata ki",0,njab hindu terrorism ki khabar aaye ankh awr kaan band kar lena jayse bharat mata k log pakistan mata ki,"['njab', 'hindu', 'terrorism', 'ki', 'khabar', 'aaye', 'ankh', 'awr', 'kaan', 'band', 'kar', 'lena', 'jayse', 'bharat', 'mata', 'k', 'log', 'pakistan', 'mata', 'ki']",20,जब हिन्दू टेररिज्म की खबर आये आंख अवर कान बंद कर लेना जैसे भारत माता क लोग पाकिस्तान माता की
385,jin ka eman bik chuka ho un ko blasts se kya faraq parta hai in ko sb pata hota hai lekin phr b khamosh,0,jin ka eman bik chuka ho un ko blasts se kya faraq parta hai ko sb pata hota hai lekin phr b khamosh,"['jin', 'ka', 'eman', 'bik', 'chuka', 'ho', 'un', 'ko', 'blasts', 'se', 'kya', 'faraq', 'parta', 'hai', 'ko', 'sb', 'pata', 'hota', 'hai', 'lekin', 'phr', 'b', 'khamosh']",23,जिन का ेमन बिक चूका हो उन को ब्लास्ट्स से क्या फरक परता है को सब पता होता है लेकिन पहर बी खामोश
386,6 saal ki bachi ka rape kar k naalay me phenk dete hain log us pr Emaan nahi jaagta but okay valentines day is... http://fb.me/8tVhW8Fmq ,0,saal ki bachi ka rape kar k naalay phenk dete hain log us pr emaan nahi jaagta okay valentines day,"['saal', 'ki', 'bachi', 'ka', 'rape', 'kar', 'k', 'naalay', 'phenk', 'dete', 'hain', 'log', 'us', 'pr', 'emaan', 'nahi', 'jaagta', 'okay', 'valentines', 'day']",20,साल की बची का रपे कर क नाले फ़ेंक देते हैं लोग उस पर ईमान नहीं जागता ोकय वैलेंटाइन्स डे
387,tarik fateh .....agar aap sahi job karte to hindu muslim ke same same tweet hote...tweet hi se lagta hai ke aap nafrat phela rahe ho,0,tarik fateh agar aap sahi job karte hindu muslim ke tweet hotetweet hi se lagta hai ke aap nafrat phela rahe ho,"['tarik', 'fateh', 'agar', 'aap', 'sahi', 'job', 'karte', 'hindu', 'muslim', 'ke', 'tweet', 'hotetweet', 'hi', 'se', 'lagta', 'hai', 'ke', 'aap', 'nafrat', 'phela', 'rahe', 'ho']",22,तारिक फ़तेह अगर आप सही जॉब करते हिन्दू मुस्लिम के ट्वीट होटेत्वीत ही से लगता है के आप नफरत पहला रहे हो
